,date,message
1049,2013-11-07 16:54:10,atthew Tung is so attractive... whenever I see him at the gym in the mornings I just wanna go up and talk to him. You need to come ask me out or something cuz I'd definitely hit it ;)
1050,2013-11-07 16:49:11,"o that asian girl in unit 3: I have never been a fan of billiards or pool or what not but i saw you playing a few times and damn you're cute and mad good… if I approached you, do you mind teaching me… and going to dinner with me? ;)"
1051,2013-11-07 16:42:12,iane Lam is freaking gorgeous.
1052,2013-11-07 03:19:14,"really don't like it when Middle Eastern and South Asian people refer to themselves as brown. Brown people = people in/from Latin America. You guys are technically in Asia so I don't know why you won't refer to yourself as yellow. Call yourself Orange or something, that's not taken. Seriously though, you're not brown. Be original.

It's rough enough being Latin at Cal as everyone assumes I am of the bleeding heart, self segregating variety. I don't need to be confused with Middle Eastern or South Asian individuals as well. It's better than the former, but I don't want to disappoint anyone who may expect me to cook some bomb ass Indian food or seduce them in the beautifully mysterious parseltongue that is Arabic."
1053,2013-11-07 03:14:15,"effrey Shih, you are one of the manliest men I know. You remind me of Shang from Mulan--you are Asian, buff, and disciplined as hell. I want to infiltrate your Great Wall of China and climb your pole to the top."
1054,2013-11-07 03:01:16,"hat guy Vansh Jain. Talk softly dude!! Like seriously! Not everyone is up at 3AM like you! -.-
-Building Mate"
1055,2013-11-07 03:55:17,"f I have to question a man's sexuality, my inclination is to conclude that he is gay. This is all the more frustrating considering that all the good guys worth dating are either gay or taken."
1056,2013-11-07 03:41:19,"ohamed Taleb, you are the sweetest, kindest, hottest Muslim on campus. I hang out with you a lot, but since you're a devout Muslim, I guess you don't see me the way I see you. Just take a leap of faith with me, try out new things, and insha'Allah we will have lots of fun together."
1057,2013-11-07 03:43:20,"ecently, I found out I have this older, less tall, less good-looking brother my parents never told me about. He's autistic and lives in this mental facility thing, and he can do some pretty weird stuff, like count tooth picks on the floor and recall a bunch of dates and stuff from memory. Anyways I stole him and took him to a casino and we scored big. That's ok, right?"
1058,2013-11-07 03:27:21,al girls are so gorgeous!
1059,2013-11-07 03:21:23,o the sexy brown guy at the RSF today wearing the black and orange nikes whilst playing bball...WHO ARE YOU AND WHY ARE YOU SO FINE BETA?
1060,2013-11-07 03:12:25,he guy Christian from Dwx is AMAZING!!! <3
1061,2013-11-07 03:01:26,"actually have a pet squirrel. One day, while eating a gigantic peanut butter and jely sandwich, I was walking home from VLSB when a squirrel began following me. I gave it part of my sandwich, and it started following me home. I put my backpack down for a second and it jumped right in without me noticing. When I got back to my dorm room, it jumped out. I was so shocked, but then I realized how lucky I am. I am the Squirrel Whisperer. I am chosen by God. I am Jesus."
1062,2013-11-07 03:50:30,"know you have a hamster that you hide in your room under your bed when you go to class. I had to grab my textbook from your room because I left in there when I was studying with your roommate. Little guy squeaked away your secret. 

Hide him better."
1063,2013-11-07 03:40:31,ometimes I take off my phone case just to feel its nude slenderness.
1064,2013-11-07 03:32:32,"lot of the pre-med students are taking Math 16 series rather than Math 1 series to get a higher GPA, which will make them more qualified as a med school applicant. With this kind of mentality, I don't think they are qualified to be future doctors. I'm afraid that I might be their patient in the future."
1065,2013-11-07 03:24:33,"ared Haselton's nutsack is so fucking gross. It's all wrinkly and lopsided. Also, you need to shave."
1066,2013-11-07 03:15:34,"efore coming to Berkeley I knew it was going to be a challenge, but I was determined that I would figure it all out once I got here.Coming to Berkeley has been one of the hardest things I've ever done. I am literally working the hardest I have ever worked and time after time I am disappointed that even with all the work I put in, that I am barely passing and in some cases failing. I came in with an idea of what I wanted to pursue, and now I unsure of what to do. It is a routine of stressing myself out and pushing myself, and all for what seems like nothing. 

I used to be very social, now I am spending most of my time in class, in the library, or in my room studying, reading, or writing a paper. I still make a conscious effort to stop, take a break, eat, shower, and sleep, but I'm always thinking of when is all this going to just explode and I lose it. 

It's hard seeing everyone else manage all of this, while I am here on the edge of what feels like the lowest point I've ever been in my life. Some days I think of transferring out to a community college, but I have too much pride to throw away everything. Sometimes I dream I had the courage to just call it quits, sell everything in my possession, gather all my money from bank accounts, pick up my passport and just fall off the grid. I'd much rather spend this one life I had exploring all the beauty of the world. Go base jumping, go cliff diving on some remote island, climb a mountain, experience all there is in life...

Anyways, if you took the time to hear me vent all my issues thank you. Just putting this all down helped me clear my head."
